embb_rate,embb_users,embb_req,urllc_rate,urllc_users,urllc_req,miot_rate,miot_users,miot_req,mmtc_rate,mmtc_users,mmtc_req,voice_rate,voice_users,voice_req
5881052865,195,14467391527,6858896,123,8476649,67437465,100,114888594,58189564,111,175954020,73179582,127,245009023
13903732167,167,34598013333,1617753,49,1617753,176293466,86,319105488,134140212,101,350878309,202727464,117,571876105
10688748025,180,24558139680,0,81,0,106726969,85,168887807,94144287,106,227387467,188345429,125,389821052
11185311745,184,25513737188,0,91,0,115313616,77,177299853,78957018,105,201380366,147867262,119,252972708
11305359954,182,24624786600,0,89,0,84738955,81,168486589,79317857,109,242463097,107927052,116,244921843
10843768903,153,21398800772,0,52,0,117913052,75,197231817,88654866,100,254388172,114630348,102,286041575
9317119507,120,15936266110,2570568,35,2570568,111260203,63,143450397,85878583,94,216087143,158468198,97,330201053
7289652676,156,15190329304,83018526,88,166295930,52549009,72,68806367,72439656,94,170388140,134318155,114,257558552
9667189351,187,26235353185,46536510,107,82400264,110649541,92,200982480,83964439,107,230932197,127531042,119,307578335
11993829314,167,29097645558,34953278,67,35863754,140866718,79,237364121,96699282,96,252004188,160599675,102,341119523
10075272546,175,22779431866,910476,85,910476,92555089,83,129967119,83965490,100,221827790,132873990,113,269804606
10420434671,198,27664395109,0,122,0,85011773,97,161584854,77858792,108,237482441,115999903,129,311761076
11108271521,203,32066030465,0,117,0,114553309,97,248517159,72762831,110,250518131,142336141,130,416167218
10612356515,203,28973907317,0,117,0,122089564,101,251974443,51110337,115,174451312,151633777,131,392296823
10855962302,209,30257011165,0,126,0,111911866,101,220327918,34865524,115,115357838,160796933,132,396887094
11704393121,187,29224593625,0,89,0,112423773,92,207702937,52849145,94,161825444,149257859,114,302844441
9220468817,201,23026002556,0,110,0,101083289,97,207048827,65210446,108,257187351,104862117,125,237671384
10400497676,190,29832487042,0,100,0,114753958,95,245483801,53900757,107,187500286,137303401,121,372735104
11564371212,164,27549202394,0,55,0,121993731,83,203424928,61181402,82,147215421,166781936,105,366833337
9283206508,189,21145924843,0,106,0,85336151,93,176471049,63943478,105,213060832,128155819,119,248307190
10230059592,207,27431081710,0,121,0,106979600,102,246675345,78095313,115,290650097,121313331,127,301144788
11916162817,174,26190664921,0,58,0,129726285,90,269541289,83533295,96,237782507,159251078,110,363250156
8433855432,193,20529691553,0,111,0,111589828,95,210713388,73758789,108,235019674,137490891,127,318532023
10698003709,191,31057490304,0,90,0,106690177,92,205701060,90617834,106,291066368,168958132,116,369675996
10502762589,210,30023456386,0,131,0,103377906,102,239204996,74649174,117,267008131,117983003,133,277080309
11663113810,201,31273153648,0,115,0,120356312,100,248790398,60402056,107,192358957,149231215,129,401214058
12016147627,162,26267774822,0,66,0,112584886,85,203370794,65938558,88,161399029,168104652,117,381696743
8738938811,200,20026669545,0,127,0,78163820,98,159668485,59990803,113,206760000,126315276,131,301467647
10196202816,185,26345770983,0,75,0,136793277,89,268397231,64149347,95,169316843,145084468,121,374420645
10632047090,163,24783902690,0,64,0,108174505,83,176047443,83141454,90,260099088,148522938,109,346199230
8704181177,180,20966018853,0,96,0,90546756,87,143505871,72029430,105,247182730,137062707,119,318807671
9659163282,204,28762433370,0,122,0,98129736,102,210409490,72683279,112,244452184,133908254,128,339397709
11592739033,200,32139344323,0,116,0,134486506,97,278326028,67279606,104,203078408,146462285,124,387672519
10615619072,203,27312143928,0,107,0,113014459,96,207356696,81223867,108,262980912,142331148,129,366726075
10617941942,196,28361639366,0,103,0,109072708,86,180316280,82547193,111,255166349,151416477,125,387010573
10248522927,205,29719772492,0,126,0,87900244,100,186389652,55363159,115,169956628,142545691,131,391651861
10817253254,176,26953395792,0,71,0,127818547,87,269285134,59114243,98,156448923,149349925,119,361438527
8680063108,193,22540314081,0,105,0,108893485,97,210943727,74915598,102,267170534,127400548,124,268435227
10976107140,181,28513378753,0,79,0,129498118,87,222111486,92221438,98,298241370,136817029,111,285313805
9924764805,193,26336169857,0,92,0,91584962,91,174944185,83956764,108,290446038,120537070,118,282927314
11239969683,194,29997052976,0,104,0,106725759,95,221660529,83625958,106,273539504,142180340,118,364703410
10428975117,201,27039320012,0,117,0,108217391,95,221259456,74867704,112,232754694,141566956,126,352455948
11294697617,174,25507883481,0,73,0,120411192,81,215281530,78063643,84,172549159,155927885,116,361673029
10007925786,178,21833909676,0,81,0,95962876,79,160422889,67548223,94,190079187,144786582,112,300205078
10791207295,174,23273320522,0,83,0,91990927,81,161251465,73516295,96,227224191,122548111,108,270467073
10238241355,172,23043089919,0,70,0,111885189,82,191164576,76833790,98,223017383,119724883,106,302727805
9006588639,200,23624725436,0,109,0,97391085,95,181492715,74730285,109,234575290,119795846,126,339565847
11059612454,192,29321460632,0,100,0,120916142,93,249503348,83814664,106,257240399,166231950,123,445726300
9851449901,195,26384295891,0,110,0,106266799,97,217944833,74482677,111,249057375,155279488,129,349409657
10619495206,205,30220242849,0,119,0,117289681,100,217609914,56754258,113,173285813,139798169,129,316394934
10887843910,206,28413859559,0,126,0,120086295,103,249801019,39382475,113,116531555,131178007,129,334214253
11261472850,186,26270991790,0,88,0,103402884,95,206733731,30987584,97,77149080,140405058,122,365304468
9887814089,180,22680904055,0,104,0,105663937,89,205622762,43966045,93,133448153,139596923,124,361631726
10421813418,161,23283865631,0,67,0,111059144,83,179186491,79122338,94,295609466,152404998,113,328490414
8491447384,206,22248585489,0,126,0,91764299,100,185946026,63054980,114,271726983,117610765,130,268905557
12152080107,183,31947869812,0,80,0,132976799,89,264796501,73910307,87,245995602,132324419,115,339935050
10085324145,188,25384366553,0,94,0,102395371,87,180313609,71684690,103,263533652,136782561,117,331240958
10110210460,199,27054614648,0,119,0,98241857,99,191883723,78197639,114,291218816,127718883,125,338232346
10190497384,210,30191741633,0,131,0,116682411,104,248724761,67716217,117,213021177,147911577,133,401451885
12168705159,168,28963982885,0,69,0,127433581,85,217356768,73024273,87,152933545,163635713,119,389799071
9561354441,172,20863916147,0,64,0,85339998,73,113885936,68226850,94,191532641,139647490,104,256722023
11163046598,141,21218685327,20515846,24,20515846,90919008,55,123972012,79707453,80,211979273,117142536,87,210491097
7994440256,165,16086770823,31566440,82,57898761,65165412,71,92145440,53857352,95,175292021,83475955,102,212136070
11589286030,147,23794331873,25649325,44,26332321,141100475,64,208462985,93672425,85,271780030,160564920,86,353092687
9559626123,147,16522634555,682996,49,682996,88945477,67,119606247,85908694,84,209172880,143359014,90,250224812
9605496867,123,17815146079,5358847,28,5358847,90928817,55,105080426,78888657,79,170121110,120488015,84,201621986
